Ns,Ns,"(29, 30)","(33, 34)",西伯利亚,海参崴,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ni,"(33, 34)","(37, 41)",海参崴,丹麦大北公司,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(54, 55)","(56, 57)",海参崴,长崎,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(54, 55)","(60, 61)",海参崴,长崎,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(56, 57)","(60, 61)",长崎,长崎,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(56, 57)","(62, 63)",长崎,吴淞口,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(60, 61)","(62, 63)",长崎,吴淞口,"['早', '在', '同治', '三年', '，', '俄国', '要求', '自', '恰克图', '铺设', '陆线', '，', '直达', '北京', '，', '朝廷', '断然拒绝', '，', '俄国', '改变', '计划', '，', '采取', '迂回', '的', '办法', '，', '先', '将', '西伯利亚', '陆线', '延伸', '至', '海参崴', '，', '然后', '与', '丹麦', '大', '北', '公司', '合作', '，', '先', '在', '公海', '上', '敷设', '单心', '水线', '三条', '，', '一条', '是', '海参崴', '至', '长崎', '，', '一条', '是', '长崎', '至', '吴淞口', '外', '的', '大', '戢', '山岛', '，', '又', '一条', '是', '香港', '至大', '戢', '山岛', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(10, 11)","(17, 18)",长江,上海,"['于是', '大', '北', '公司', '得寸进尺', '，', '由大', '戢', '山岛', '沿', '长江', '伸', '一条', '水线', '进来', '，', '直通', '上海', '，', '在', '黄浦', '滩', '登陆', '，', '而且', '公然', '设局', '营业', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(17, 18)","(20, 22)",上海,黄浦滩,"['于是', '大', '北', '公司', '得寸进尺', '，', '由大', '戢', '山岛', '沿', '长江', '伸', '一条', '水线', '进来', '，', '直通', '上海', '，', '在', '黄浦', '滩', '登陆', '，', '而且', '公然', '设局', '营业', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(4, 5)",俄国,海参崴,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(6, 7)",俄国,长崎,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(9, 10)",俄国,上海,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(4, 5)","(6, 7)",海参崴,长崎,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(4, 5)","(9, 10)",海参崴,上海,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(6, 7)","(9, 10)",长崎,上海,"['这一来', '，', '俄国', '经', '海参崴', '、', '长崎', '而', '达', '上海', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(1, 2)","(6, 7)",欧洲各国,圣彼得堡,"['当然', '欧洲各国', '，', '也', '能', '经由', '圣彼得堡', '的', '转运', '，', '获得', '同样', '的', '便利', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(11, 13)","(15, 16)",厦门鼓浪屿,香港,"['大', '北', '公司', '另有', '一条', '南钱', '，', '由大', '戢', '山岛', '经', '厦门', '鼓浪屿', '而', '达', '香港', '，', '长九', '百五十', '海里', '，', '再', '由', '香港', '通', '新加坡', '、', '槟榔', '屿', '以', '达', '欧洲', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(23, 24)","(25, 26)",香港,新加坡,"['大', '北', '公司', '另有', '一条', '南钱', '，', '由大', '戢', '山岛', '经', '厦门', '鼓浪屿', '而', '达', '香港', '，', '长九', '百五十', '海里', '，', '再', '由', '香港', '通', '新加坡', '、', '槟榔', '屿', '以', '达', '欧洲', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(25, 26)","(31, 32)",新加坡,欧洲,"['大', '北', '公司', '另有', '一条', '南钱', '，', '由大', '戢', '山岛', '经', '厦门', '鼓浪屿', '而', '达', '香港', '，', '长九', '百五十', '海里', '，', '再', '由', '香港', '通', '新加坡', '、', '槟榔', '屿', '以', '达', '欧洲', '。']",胡雪岩全集（高阳）.txt
Ns,Ni,"(1, 2)","(5, 7)",英国,大北公司,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Nh,"(14, 15)","(16, 18)",英国,威妥玛,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ni,"(14, 15)","(19, 23)",英国,英商东方电报公司,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Nh,Ni,"(16, 18)","(19, 23)",威妥玛,英商东方电报公司,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ni,Ns,"(19, 23)","(25, 26)",英商东方电报公司,英国,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ni,Ns,"(19, 23)","(29, 30)",英商东方电报公司,大西洋,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(25, 26)","(29, 30)",英国,大西洋,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(25, 26)","(31, 32)",英国,红海,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(29, 30)","(31, 32)",大西洋,红海,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(29, 30)","(33, 34)",大西洋,印度洋,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(29, 30)","(36, 37)",大西洋,印度,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(31, 32)","(33, 34)",红海,印度洋,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(31, 32)","(36, 37)",红海,印度,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(33, 34)","(36, 37)",印度洋,印度,"['其次', '英国', '亦', '不甘', '让', '大北', '公司', '独', '擅利', '薮', '，', '同治', '九年', '由', '英国', '公使', '威妥', '玛', '策动', '英商', '东方', '电报', '公司', '，', '自', '英国', '设', '海线', '经', '大西洋', '、', '红海', '及', '印度洋', '而', '达', '印度', '；']",胡雪岩全集（高阳）.txt
Ns,Ns,"(15, 16)","(17, 19)",新加坡,越南西贡,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(15, 16)","(22, 23)",新加坡,香港,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(17, 19)","(22, 23)",越南西贡,香港,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(22, 23)","(27, 28)",香港,中国,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(27, 28)","(30, 31)",中国,香港,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(27, 28)","(33, 34)",中国,汕头,"['再', '另', '组大东', '电报', '公司', '，', '由', '印度', '南境', '，', '延伸', '这', '条', '海线', '经', '新加坡', '、', '越南', '西贡', '等', '处', '至', '香港', '”', '及至', '正式', '向', '中国', '申请', '自', '香港', '铺', '钱经', '汕头', '、', '厦门', '、', '福州', '、', '宁波', '至', '上海', '时', '，', '却', '一直', '未获', '成议', '。']",胡雪岩全集（高阳）.txt
